framework_code,framework_name,framework_publisher,jurisdiction_code,jurisdiction_scope,country_code,effective_from,is_mandatory,source_url,control_id,control_name,control_description,control_category,obligation_family,mandatory_records,source_section,retrieved_date,status,notes,industry_scope
IEA_AI_ENERGY_2024,IEA AI for Energy — policy + governance guidance,International Energy Agency,INT-ENERGY,international,INT,2024-04-01,false,https://www.iea.org/reports/why-ai-and-energy-are-the-new-power-couple,IEA.ENERGY_USE,Energy consumption of AI workloads,Organisations should measure + disclose energy consumption of AI training + inference workloads.,AI energy,recordkeeping,AI energy consumption register,IEA AI for Energy Report 2024 Ch.3,2026-04-23,top_level_only,Emerging reporting norm,energy
IEA_AI_ENERGY_2024,IEA AI for Energy — policy + governance guidance,International Energy Agency,INT-ENERGY,international,INT,2024-04-01,false,https://www.iea.org/reports/why-ai-and-energy-are-the-new-power-couple,IEA.GRID_INTEGRATION,Grid integration for AI data centres,AI data centres must integrate with grid operators on demand-response + firm-capacity obligations.,Grid,third_party_supply_chain,Grid connection agreement|DR participation evidence,IEA AI for Energy Report 2024 Ch.4,2026-04-23,stub,,energy
IEA_AI_ENERGY_2024,IEA AI for Energy — policy + governance guidance,International Energy Agency,INT-ENERGY,international,INT,2024-04-01,false,https://www.iea.org/reports/why-ai-and-energy-are-the-new-power-couple,IEA.WORKFORCE_TRANSITION,Workforce transition,"AI deployment in energy must plan for workforce transitions (reskilling, role changes).",Workforce,impact_assessment,Workforce transition plan,IEA AI for Energy Report 2024 Ch.5,2026-04-23,top_level_only,,energy
IEA_AI_ENERGY_2024,IEA AI for Energy — policy + governance guidance,International Energy Agency,INT-ENERGY,international,INT,2024-04-01,false,https://www.iea.org/reports/why-ai-and-energy-are-the-new-power-couple,IEA.CONSUMER_EMPOWER,Consumer empowerment via AI,AI tools offered to energy consumers must enhance (not exploit) consumer decision-making.,Consumers,transparency,Consumer communications,IEA AI for Energy Report 2024 Ch.5,2026-04-23,top_level_only,,energy
IEA_AI_ENERGY_2024,IEA AI for Energy — policy + governance guidance,International Energy Agency,INT-ENERGY,international,INT,2024-04-01,false,https://www.iea.org/reports/why-ai-and-energy-are-the-new-power-couple,IEA.DATA_SHARING,Data sharing for AI in energy,"Data-sharing arrangements for AI training must respect privacy, cybersecurity, and national security concerns.",Data sharing,data_governance,Data sharing agreements|Risk assessment,IEA AI for Energy Report 2024 Ch.6,2026-04-23,top_level_only,,energy
IEA_AI_ENERGY_2024,IEA AI for Energy — policy + governance guidance,International Energy Agency,INT-ENERGY,international,INT,2024-04-01,false,https://www.iea.org/reports/why-ai-and-energy-are-the-new-power-couple,IEA.INTL_COOPERATION,International cooperation on AI in energy,Energy organisations should participate in international standards development + information sharing.,Cooperation,third_party_supply_chain,International forum participation,IEA AI for Energy Report 2024 Ch.6,2026-04-23,stub,,energy
IEA_AI_ENERGY_2024,IEA AI for Energy — policy + governance guidance,International Energy Agency,INT-ENERGY,international,INT,2024-04-01,false,https://www.iea.org/reports/why-ai-and-energy-are-the-new-power-couple,IEA.RELIABILITY,Reliability + resilience of AI-enabled energy systems,AI in energy-system reliability functions must meet resilience + fallback expectations.,Reliability,risk_management,Resilience assessment|Fallback procedures,IEA AI for Energy Report 2024 Ch.4,2026-04-23,top_level_only,,energy
IEA_AI_ENERGY_2024,IEA AI for Energy — policy + governance guidance,International Energy Agency,INT-ENERGY,international,INT,2024-04-01,false,https://www.iea.org/reports/why-ai-and-energy-are-the-new-power-couple,IEA.EMISSIONS_BENEFIT,Net emissions benefit of AI,AI optimisations should deliver net emissions benefits greater than the AI workload's own emissions.,Emissions,impact_assessment,Net emissions benefit calculation,IEA AI for Energy Report 2024 Ch.3,2026-04-23,top_level_only,,energy
IEA_AI_ENERGY_2024,IEA AI for Energy — policy + governance guidance,International Energy Agency,INT-ENERGY,international,INT,2024-04-01,false,https://www.iea.org/reports/why-ai-and-energy-are-the-new-power-couple,IEA.RESEARCH_DEV,AI research + development alignment,R&D efforts should align with national + international energy-transition goals.,R&D,accountability,R&D roadmap alignment statement,IEA AI for Energy Report 2024 Ch.6,2026-04-23,stub,,energy
NSW_CYBER_AI_2024,NSW Cyber Security Policy — AI provisions,NSW Department of Customer Service / Cyber Security NSW,AU-NSW,state,AU,2024-07-01,true,https://www.digital.nsw.gov.au/delivery/cyber-security/policies,CYBER.MODEL_INTEGRITY,AI model and weights integrity controls,AI model artefacts (weights configs training data) must be cryptographically hashed at known-good state and integrity-verified before each load into production. Tampering must trigger automatic shutdown.,Security,integrity,model artefact hashes|integrity verification logs|shutdown trigger config,NSW Cyber Policy / AI Addendum,2026-04-26,complete,Binds NSW gov agencies; co-applies with PSPF cyber requirements,gov
NSW_CYBER_AI_2024,NSW Cyber Security Policy — AI provisions,NSW Department of Customer Service / Cyber Security NSW,AU-NSW,state,AU,2024-07-01,true,https://www.digital.nsw.gov.au/delivery/cyber-security/policies,CYBER.PROMPT_INJECTION,Prompt injection and adversarial input defences,AI systems consuming user-influenced input must implement input filtering output validation and adversarial-input testing. Logs of detected attempts must be retained per State Records Act schedule.,Security,integrity,input filter config|adversarial test reports|injection-attempt logs,NSW Cyber Policy / AI Addendum,2026-04-26,complete,Binds NSW gov agencies; co-applies with PSPF cyber requirements,gov
NSW_CYBER_AI_2024,NSW Cyber Security Policy — AI provisions,NSW Department of Customer Service / Cyber Security NSW,AU-NSW,state,AU,2024-07-01,true,https://www.digital.nsw.gov.au/delivery/cyber-security/policies,CYBER.SUPPLY_CHAIN,Third-party AI supply chain assurance,Foundation models AI APIs and AI-embedded SaaS used by NSW agencies must be subject to vendor due diligence including data residency model provenance sub-processor disclosure and security incident notification SLAs.,Security,supply_chain,vendor DD records|sub-processor register|incident SLA in contract,NSW Cyber Policy / AI Addendum,2026-04-26,complete,Binds NSW gov agencies; co-applies with PSPF cyber requirements,gov
NSW_CYBER_AI_2024,NSW Cyber Security Policy — AI provisions,NSW Department of Customer Service / Cyber Security NSW,AU-NSW,state,AU,2024-07-01,true,https://www.digital.nsw.gov.au/delivery/cyber-security/policies,CYBER.ACCESS_CONTROL,Granular access controls for AI training data and models,Training data fine-tuning data and model files must be access-controlled with least-privilege RBAC. All access must be logged and reviewed on a defined cadence.,Security,access_control,RBAC matrix|access logs|review attestation,NSW Cyber Policy / AI Addendum,2026-04-26,complete,Binds NSW gov agencies; co-applies with PSPF cyber requirements,gov
NSW_CYBER_AI_2024,NSW Cyber Security Policy — AI provisions,NSW Department of Customer Service / Cyber Security NSW,AU-NSW,state,AU,2024-07-01,true,https://www.digital.nsw.gov.au/delivery/cyber-security/policies,CYBER.INCIDENT_NOTIFY,AI security incident notification,AI-related security incidents (model exfil prompt injection at scale data leakage via inference bias or harm at scale) must be notified to Cyber Security NSW within prescribed timeframes alongside conventional incidents.,Security,incident,incident notifications to Cyber Security NSW|incident register|root-cause records,NSW Cyber Policy / AI Addendum,2026-04-26,complete,Binds NSW gov agencies; co-applies with PSPF cyber requirements,gov
NSW_STATE_RECORDS_1998,NSW State Records Act 1998 — AI applicability,NSW State Archives and Records,AU-NSW,state,AU,1998-09-01,true,https://www.legislation.nsw.gov.au/view/whole/html/inforce/current/act-1998-017,SRA.RECORDKEEPING,AI inputs prompts outputs and decisions are State Records,Records created or received by an AI system in the course of agency business are State Records under s.10. Prompts model outputs and AI-influenced decisions must be captured into a recordkeeping system.,Records,retention,AI prompt/output capture pipeline|recordkeeping system entries|SRA compliance attestation,State Records Act s.10,2026-04-26,complete,Applies to NSW gov agencies and prescribed bodies,gov
NSW_STATE_RECORDS_1998,NSW State Records Act 1998 — AI applicability,NSW State Archives and Records,AU-NSW,state,AU,1998-09-01,true,https://www.legislation.nsw.gov.au/view/whole/html/inforce/current/act-1998-017,SRA.RETENTION,Retention disposal authority must cover AI artefacts,AI training data model versions prompts outputs and audit logs must be assigned to a General Retention and Disposal Authority. Default retention is indefinite until an authority is approved.,Records,retention,GRDA mapping|retention schedule|authority approvals,State Records Act s.21,2026-04-26,complete,Applies to NSW gov agencies and prescribed bodies,gov
NSW_STATE_RECORDS_1998,NSW State Records Act 1998 — AI applicability,NSW State Archives and Records,AU-NSW,state,AU,1998-09-01,true,https://www.legislation.nsw.gov.au/view/whole/html/inforce/current/act-1998-017,SRA.DESTRUCTION,Authorised destruction only,AI artefacts that are State Records may only be destroyed when authorised under a relevant Retention and Disposal Authority. Disposing of training data model versions or audit logs without authority is an offence.,Records,destruction,destruction authorisation records|destruction log|exception notifications,State Records Act s.21,2026-04-26,complete,Applies to NSW gov agencies and prescribed bodies,gov
NSW_PROCUREMENT_AI_2024,NSW Government Procurement Framework — AI provisions,NSW Procurement / NSW Treasury,AU-NSW,state,AU,2024-09-01,true,https://www.info.buy.nsw.gov.au/policy-library/policies/procurement-policy-framework,PROC.AIAF_PRE_TENDER,AIAF must be completed before procuring AI,Where an AI system AI-embedded service or AI-capable platform is being procured the AIAF must be completed before tender release and reflected in evaluation criteria and contract obligations.,Procurement,governance,AIAF completed at concept phase|tender RFI/RFT evaluation matrix|AI clauses in contract,NSW Procurement Policy / AI Addendum,2026-04-26,complete,Aligns with AIAF and NSW Cyber AI,gov
NSW_PROCUREMENT_AI_2024,NSW Government Procurement Framework — AI provisions,NSW Procurement / NSW Treasury,AU-NSW,state,AU,2024-09-01,true,https://www.info.buy.nsw.gov.au/policy-library/policies/procurement-policy-framework,PROC.VENDOR_DD,Vendor due diligence for AI suppliers,AI vendors must disclose model provenance training data sources sub-processor list data residency indemnities for IP infringement and bias-related harm and incident notification SLAs.,Procurement,supply_chain,vendor DD questionnaire|model card|sub-processor list|indemnity schedule,NSW Procurement Policy / AI Addendum,2026-04-26,complete,Aligns with AIAF and NSW Cyber AI,gov
NSW_PROCUREMENT_AI_2024,NSW Government Procurement Framework — AI provisions,NSW Procurement / NSW Treasury,AU-NSW,state,AU,2024-09-01,true,https://www.info.buy.nsw.gov.au/policy-library/policies/procurement-policy-framework,PROC.CONTRACT_TERMS,AI-specific contract clauses,Contracts for AI systems must include audit rights over model behaviour and training data data residency commitments exit and portability provisions and obligations to support AIRC review on request.,Procurement,contract,audit rights clause|residency clause|exit/portability clause|AIRC cooperation clause,NSW Procurement Policy / AI Addendum,2026-04-26,complete,Aligns with AIAF and NSW Cyber AI,gov
NSW_PROCUREMENT_AI_2024,NSW Government Procurement Framework — AI provisions,NSW Procurement / NSW Treasury,AU-NSW,state,AU,2024-09-01,true,https://www.info.buy.nsw.gov.au/policy-library/policies/procurement-policy-framework,PROC.OPEN_SOURCE_PREFERENCE,Transparency-of-weights consideration,Where suitable preference may be given to AI suppliers offering inspectable model weights training data documentation or evaluation reproducibility particularly for high-risk use cases.,Procurement,transparency,evaluation criterion entry|justification record where preference applied,NSW Procurement Policy / AI Addendum,2026-04-26,complete,Aligns with AIAF and NSW Cyber AI,gov
NSW_AIRC_2024,NSW AI Review Committee Charter,NSW Department of Customer Service,AU-NSW,state,AU,2024-09-01,true,https://www.digital.nsw.gov.au/policy/artificial-intelligence/ai-governance-assurance-and-frameworks/nsw-ai-assessment-framework,AIRC.REGISTRATION,High-risk AI systems must be registered with AIRC,High-risk and very-high-risk AI use cases (per AIAF risk band) must be registered with the NSW AI Review Committee on a centralised register with the agency Responsible Officer named.,Governance,registration,AIRC register entry|Responsible Officer assignment,AIRC Charter,2026-04-26,complete,AIRC = NSW AI Review Committee — central oversight body,gov
NSW_AIRC_2024,NSW AI Review Committee Charter,NSW Department of Customer Service,AU-NSW,state,AU,2024-09-01,true,https://www.digital.nsw.gov.au/policy/artificial-intelligence/ai-governance-assurance-and-frameworks/nsw-ai-assessment-framework,AIRC.ESCALATION,Escalation triggers — irreversible / vulnerable / autonomous,AIRC review is mandatory before deployment when the system can cause irreversible harm materially impacts vulnerable groups makes autonomous decisions about rights or services or lacks a substantive redress path.,Governance,escalation,AIRC escalation packet|risk band classification|HRIA where required,AIRC Charter,2026-04-26,complete,AIRC = NSW AI Review Committee — central oversight body,gov
NSW_AIRC_2024,NSW AI Review Committee Charter,NSW Department of Customer Service,AU-NSW,state,AU,2024-09-01,true,https://www.digital.nsw.gov.au/policy/artificial-intelligence/ai-governance-assurance-and-frameworks/nsw-ai-assessment-framework,AIRC.ATTESTATION,Responsible Officer attestation on AIAF sign-off,The Responsible Officer must attest in writing on the AIAF Audit Record that the assessment is complete evidence is held and obligations under MEP PPIP HRIP and Cyber policy are met. False attestation is misconduct.,Governance,accountability,signed AIAF Audit Record|evidence pack pointer|misconduct policy linkage,AIRC Charter,2026-04-26,complete,AIRC = NSW AI Review Committee — central oversight body,gov
